"MTU (UTC)","Area","Actual Total Load (MW)","Day-ahead Total Load Forecast (MW)"
"14/01/2023 11:00 - 14/01/2023 12:00","CTA|SE","15916.00","17124.00"
"14/01/2023 12:00 - 14/01/2023 13:00","CTA|SE","15847.00","17078.00"
"14/01/2023 13:00 - 14/01/2023 14:00","CTA|SE","15820.00","17100.00"
"14/01/2023 14:00 - 14/01/2023 15:00","CTA|SE","15988.00","17384.00"
"14/01/2023 15:00 - 14/01/2023 16:00","CTA|SE","16750.00","17966.00"
"14/01/2023 16:00 - 14/01/2023 17:00","CTA|SE","17124.00","18225.00"
"14/01/2023 17:00 - 14/01/2023 18:00","CTA|SE","16781.00","17993.00"
"14/01/2023 18:00 - 14/01/2023 19:00","CTA|SE","16343.00","17509.00"
"14/01/2023 19:00 - 14/01/2023 20:00","CTA|SE","16288.00","16930.00"
"14/01/2023 20:00 - 14/01/2023 21:00","CTA|SE","15926.00","16406.00"
"14/01/2023 21:00 - 14/01/2023 22:00","CTA|SE","15439.00","15866.00"
"14/01/2023 22:00 - 14/01/2023 23:00","CTA|SE","15072.00","15375.00"
"14/01/2023 23:00 - 15/01/2023 00:00","CTA|SE","15014.00","14923.00"
"15/01/2023 00:00 - 15/01/2023 01:00","CTA|SE","15051.00","14659.00"
"15/01/2023 01:00 - 15/01/2023 02:00","CTA|SE","15301.00","14465.00"
"15/01/2023 02:00 - 15/01/2023 03:00","CTA|SE","15185.00","14354.00"
"15/01/2023 03:00 - 15/01/2023 04:00","CTA|SE","15291.00","14365.00"
"15/01/2023 04:00 - 15/01/2023 05:00","CTA|SE","15424.00","14525.00"
"15/01/2023 05:00 - 15/01/2023 06:00","CTA|SE","15759.00","14901.00"
"15/01/2023 06:00 - 15/01/2023 07:00","CTA|SE","16329.00","15362.00"
"15/01/2023 07:00 - 15/01/2023 08:00","CTA|SE","16816.00","15863.00"
"15/01/2023 08:00 - 15/01/2023 09:00","CTA|SE","17172.00","16384.00"
"15/01/2023 09:00 - 15/01/2023 10:00","CTA|SE","17521.00","16801.00"
"15/01/2023 10:00 - 15/01/2023 11:00","CTA|SE","17535.00","17008.00"
"15/01/2023 11:00 - 15/01/2023 12:00","CTA|SE","17573.00","17008.00"
"15/01/2023 12:00 - 15/01/2023 13:00","CTA|SE","17378.00","17027.00"
"15/01/2023 13:00 - 15/01/2023 14:00","CTA|SE","17562.00","17094.00"
"15/01/2023 14:00 - 15/01/2023 15:00","CTA|SE","17643.00","17414.00"
"15/01/2023 15:00 - 15/01/2023 16:00","CTA|SE","18330.00","18070.00"
"15/01/2023 16:00 - 15/01/2023 17:00","CTA|SE","18508.00","18423.00"
"15/01/2023 17:00 - 15/01/2023 18:00","CTA|SE","18541.00","18206.00"
"15/01/2023 18:00 - 15/01/2023 19:00","CTA|SE","18128.00","17873.00"
"15/01/2023 19:00 - 15/01/2023 20:00","CTA|SE","17558.00","17385.00"
"15/01/2023 20:00 - 15/01/2023 21:00","CTA|SE","16956.00","16766.00"
"15/01/2023 21:00 - 15/01/2023 22:00","CTA|SE","16140.00","16116.00"
"15/01/2023 22:00 - 15/01/2023 23:00","CTA|SE","15686.00","15521.00"
"15/01/2023 23:00 - 16/01/2023 00:00","CTA|SE","15364.00","15115.00"
"16/01/2023 00:00 - 16/01/2023 01:00","CTA|SE","15136.00","14869.00"
"16/01/2023 01:00 - 16/01/2023 02:00","CTA|SE","15136.00","14841.00"
"16/01/2023 02:00 - 16/01/2023 03:00","CTA|SE","15069.00","14900.00"
"16/01/2023 03:00 - 16/01/2023 04:00","CTA|SE","15035.00","15190.00"
"16/01/2023 04:00 - 16/01/2023 05:00","CTA|SE","15996.00","15917.00"
"16/01/2023 05:00 - 16/01/2023 06:00","CTA|SE","17743.00","17562.00"
"16/01/2023 06:00 - 16/01/2023 07:00","CTA|SE","19310.00","19040.00"
"16/01/2023 07:00 - 16/01/2023 08:00","CTA|SE","19572.00","19476.00"
"16/01/2023 08:00 - 16/01/2023 09:00","CTA|SE","19450.00","19489.00"
"16/01/2023 09:00 - 16/01/2023 10:00","CTA|SE","19586.00","19552.00"
"16/01/2023 10:00 - 16/01/2023 11:00","CTA|SE","19366.00","19488.00"
"16/01/2023 11:00 - 16/01/2023 12:00","CTA|SE","18959.00","19340.00"
"16/01/2023 12:00 - 16/01/2023 13:00","CTA|SE","18997.00","19210.00"
"16/01/2023 13:00 - 16/01/2023 14:00","CTA|SE","19194.00","19316.00"
"16/01/2023 14:00 - 16/01/2023 15:00","CTA|SE","19356.00","19665.00"
"16/01/2023 15:00 - 16/01/2023 16:00","CTA|SE","19451.00","20017.00"
"16/01/2023 16:00 - 16/01/2023 17:00","CTA|SE","19497.00","20345.00"
"16/01/2023 17:00 - 16/01/2023 18:00","CTA|SE","19252.00","20005.00"
"16/01/2023 18:00 - 16/01/2023 19:00","CTA|SE","18436.00","19561.00"
"16/01/2023 19:00 - 16/01/2023 20:00","CTA|SE","18123.00","19036.00"
"16/01/2023 20:00 - 16/01/2023 21:00","CTA|SE","17574.00","18328.00"
"16/01/2023 21:00 - 16/01/2023 22:00","CTA|SE","16443.00","17485.00"
"16/01/2023 22:00 - 16/01/2023 23:00","CTA|SE","15811.00","16659.00"
"16/01/2023 23:00 - 17/01/2023 00:00","CTA|SE","15301.00","16021.00"
"17/01/2023 00:00 - 17/01/2023 01:00","CTA|SE","14936.00","15700.00"
"17/01/2023 01:00 - 17/01/2023 02:00","CTA|SE","14891.00","15594.00"
"17/01/2023 02:00 - 17/01/2023 03:00","CTA|SE","14784.00","15620.00"
"17/01/2023 03:00 - 17/01/2023 04:00","CTA|SE","14653.00","15823.00"
"17/01/2023 04:00 - 17/01/2023 05:00","CTA|SE","15028.00","16508.00"
"17/01/2023 05:00 - 17/01/2023 06:00","CTA|SE","17029.00","18052.00"
"17/01/2023 06:00 - 17/01/2023 07:00","CTA|SE","18591.00","19459.00"
"17/01/2023 07:00 - 17/01/2023 08:00","CTA|SE","19122.00","19764.00"
"17/01/2023 08:00 - 17/01/2023 09:00","CTA|SE","19062.00","19737.00"
"17/01/2023 09:00 - 17/01/2023 10:00","CTA|SE","19689.00","19803.00"
"17/01/2023 10:00 - 17/01/2023 11:00","CTA|SE","20037.00","19861.00"
"17/01/2023 11:00 - 17/01/2023 12:00","CTA|SE","19969.00","19878.00"
"17/01/2023 12:00 - 17/01/2023 13:00","CTA|SE","19312.00","19840.00"
"17/01/2023 13:00 - 17/01/2023 14:00","CTA|SE","19380.00","19851.00"
"17/01/2023 14:00 - 17/01/2023 15:00","CTA|SE","19700.00","20018.00"
"17/01/2023 15:00 - 17/01/2023 16:00","CTA|SE","19738.00","20207.00"
"17/01/2023 16:00 - 17/01/2023 17:00","CTA|SE","19690.00","20349.00"
"17/01/2023 17:00 - 17/01/2023 18:00","CTA|SE","19172.00","19936.00"
"17/01/2023 18:00 - 17/01/2023 19:00","CTA|SE","18942.00","19438.00"
"17/01/2023 19:00 - 17/01/2023 20:00","CTA|SE","18519.00","18831.00"
"17/01/2023 20:00 - 17/01/2023 21:00","CTA|SE","17968.00","18093.00"
"17/01/2023 21:00 - 17/01/2023 22:00","CTA|SE","17380.00","17254.00"
"17/01/2023 22:00 - 17/01/2023 23:00","CTA|SE","16375.00","16454.00"
"17/01/2023 23:00 - 18/01/2023 00:00","CTA|SE","16103.00","15905.00"
"18/01/2023 00:00 - 18/01/2023 01:00","CTA|SE","15775.00","15632.00"
"18/01/2023 01:00 - 18/01/2023 02:00","CTA|SE","15531.00","15548.00"
"18/01/2023 02:00 - 18/01/2023 03:00","CTA|SE","15495.00","15599.00"
"18/01/2023 03:00 - 18/01/2023 04:00","CTA|SE","15681.00","15863.00"
"18/01/2023 04:00 - 18/01/2023 05:00","CTA|SE","16173.00","16585.00"
"18/01/2023 05:00 - 18/01/2023 06:00","CTA|SE","17786.00","18174.00"
"18/01/2023 06:00 - 18/01/2023 07:00","CTA|SE","19508.00","19582.00"
"18/01/2023 07:00 - 18/01/2023 08:00","CTA|SE","19775.00","19921.00"
"18/01/2023 08:00 - 18/01/2023 09:00","CTA|SE","19607.00","19884.00"
"18/01/2023 09:00 - 18/01/2023 10:00","CTA|SE","19807.00","19866.00"
"18/01/2023 10:00 - 18/01/2023 11:00","CTA|SE","19763.00","19749.00"
"18/01/2023 11:00 - 18/01/2023 12:00","CTA|SE","19704.00","19585.00"
"18/01/2023 12:00 - 18/01/2023 13:00","CTA|SE","19510.00","19417.00"
"18/01/2023 13:00 - 18/01/2023 14:00","CTA|SE","19440.00","19394.00"
"18/01/2023 14:00 - 18/01/2023 15:00","CTA|SE","19536.00","19676.00"
"18/01/2023 15:00 - 18/01/2023 16:00","CTA|SE","19892.00","20059.00"
"18/01/2023 16:00 - 18/01/2023 17:00","CTA|SE","20238.00","20416.00"
"18/01/2023 17:00 - 18/01/2023 18:00","CTA|SE","20004.00","20104.00"
"18/01/2023 18:00 - 18/01/2023 19:00","CTA|SE","19566.00","19678.00"
"18/01/2023 19:00 - 18/01/2023 20:00","CTA|SE","18847.00","19124.00"
"18/01/2023 20:00 - 18/01/2023 21:00","CTA|SE","18080.00","18441.00"
"18/01/2023 21:00 - 18/01/2023 22:00","CTA|SE","17697.00","17657.00"
"18/01/2023 22:00 - 18/01/2023 23:00","CTA|SE","16953.00","16917.00"
"18/01/2023 23:00 - 19/01/2023 00:00","CTA|SE","16252.00","16423.00"
"19/01/2023 00:00 - 19/01/2023 01:00","CTA|SE","15946.00","16173.00"
"19/01/2023 01:00 - 19/01/2023 02:00","CTA|SE","15864.00","16112.00"
"19/01/2023 02:00 - 19/01/2023 03:00","CTA|SE","15677.00","16181.00"
"19/01/2023 03:00 - 19/01/2023 04:00","CTA|SE","15762.00","16422.00"
"19/01/2023 04:00 - 19/01/2023 05:00","CTA|SE","16417.00","17151.00"
"19/01/2023 05:00 - 19/01/2023 06:00","CTA|SE","18365.00","18748.00"
"19/01/2023 06:00 - 19/01/2023 07:00","CTA|SE","19640.00","20180.00"
"19/01/2023 07:00 - 19/01/2023 08:00","CTA|SE","20008.00","20528.00"
"19/01/2023 08:00 - 19/01/2023 09:00","CTA|SE","19920.00","20468.00"
"19/01/2023 09:00 - 19/01/2023 10:00","CTA|SE","19753.00","20432.00"
"19/01/2023 10:00 - 19/01/2023 11:00","CTA|SE","19624.00","20315.00"
"19/01/2023 11:00 - 19/01/2023 12:00","CTA|SE","19396.00","20104.00"
"19/01/2023 12:00 - 19/01/2023 13:00","CTA|SE","19273.00","19959.00"
"19/01/2023 13:00 - 19/01/2023 14:00","CTA|SE","19480.00","20019.00"
"19/01/2023 14:00 - 19/01/2023 15:00","CTA|SE","19754.00","20310.00"
"19/01/2023 15:00 - 19/01/2023 16:00","CTA|SE","20177.00","20665.00"
"19/01/2023 16:00 - 19/01/2023 17:00","CTA|SE","20487.00","21044.00"
"19/01/2023 17:00 - 19/01/2023 18:00","CTA|SE","20032.00","20731.00"
"19/01/2023 18:00 - 19/01/2023 19:00","CTA|SE","19680.00","20302.00"
"19/01/2023 19:00 - 19/01/2023 20:00","CTA|SE","19219.00","19733.00"
"19/01/2023 20:00 - 19/01/2023 21:00","CTA|SE","18585.00","19022.00"
"19/01/2023 21:00 - 19/01/2023 22:00","CTA|SE","17782.00","18188.00"
"19/01/2023 22:00 - 19/01/2023 23:00","CTA|SE","16878.00","17412.00"
"19/01/2023 23:00 - 20/01/2023 00:00","CTA|SE","16583.00","16573.00"
"20/01/2023 00:00 - 20/01/2023 01:00","CTA|SE","16108.00","16305.00"
"20/01/2023 01:00 - 20/01/2023 02:00","CTA|SE","15795.00","16221.00"
"20/01/2023 02:00 - 20/01/2023 03:00","CTA|SE","15695.00","16234.00"
"20/01/2023 03:00 - 20/01/2023 04:00","CTA|SE","16064.00","16436.00"
"20/01/2023 04:00 - 20/01/2023 05:00","CTA|SE","16689.00","17098.00"
"20/01/2023 05:00 - 20/01/2023 06:00","CTA|SE","18311.00","18575.00"
"20/01/2023 06:00 - 20/01/2023 07:00","CTA|SE","19724.00","19925.00"
"20/01/2023 07:00 - 20/01/2023 08:00","CTA|SE","19970.00","20246.00"
"20/01/2023 08:00 - 20/01/2023 09:00","CTA|SE","19598.00","20217.00"
"20/01/2023 09:00 - 20/01/2023 10:00","CTA|SE","19628.00","20180.00"
"20/01/2023 10:00 - 20/01/2023 11:00","CTA|SE","19438.00","20059.00"
"20/01/2023 11:00 - 20/01/2023 12:00","CTA|SE","19373.00","19871.00"
"20/01/2023 12:00 - 20/01/2023 13:00","CTA|SE","19251.00","19555.00"
"20/01/2023 13:00 - 20/01/2023 14:00","CTA|SE","19267.00","19419.00"
"20/01/2023 14:00 - 20/01/2023 15:00","CTA|SE","19267.00","19516.00"
"20/01/2023 15:00 - 20/01/2023 16:00","CTA|SE","19822.00","19845.00"
"20/01/2023 16:00 - 20/01/2023 17:00","CTA|SE","19846.00","20088.00"
"20/01/2023 17:00 - 20/01/2023 18:00","CTA|SE","19086.00","19720.00"
"20/01/2023 18:00 - 20/01/2023 19:00","CTA|SE","19111.00","19141.00"
"20/01/2023 19:00 - 20/01/2023 20:00","CTA|SE","18717.00","18481.00"
"20/01/2023 20:00 - 20/01/2023 21:00","CTA|SE","17544.00","17864.00"
"20/01/2023 21:00 - 20/01/2023 22:00","CTA|SE","16697.00","17265.00"
"20/01/2023 22:00 - 20/01/2023 23:00","CTA|SE","16381.00","16741.00"
"20/01/2023 23:00 - 21/01/2023 00:00","CTA|SE","16233.00","15974.00"
"21/01/2023 00:00 - 21/01/2023 01:00","CTA|SE","16080.00","15732.00"
"21/01/2023 01:00 - 21/01/2023 02:00","CTA|SE","15937.00","15626.00"
"21/01/2023 02:00 - 21/01/2023 03:00","CTA|SE","15707.00","15612.00"
"21/01/2023 03:00 - 21/01/2023 04:00","CTA|SE","15743.00","15727.00"
"21/01/2023 04:00 - 21/01/2023 05:00","CTA|SE","15598.00","15943.00"
"21/01/2023 05:00 - 21/01/2023 06:00","CTA|SE","16048.00","16388.00"
"21/01/2023 06:00 - 21/01/2023 07:00","CTA|SE","16943.00","16976.00"
"21/01/2023 07:00 - 21/01/2023 08:00","CTA|SE","17388.00","17567.00"
"21/01/2023 08:00 - 21/01/2023 09:00","CTA|SE","18294.00","18092.00"
"21/01/2023 09:00 - 21/01/2023 10:00","CTA|SE","18950.00","18425.00"
"21/01/2023 10:00 - 21/01/2023 11:00","CTA|SE","19029.00","18453.00"
"21/01/2023 11:00 - 21/01/2023 12:00","CTA|SE","18706.00","18327.00"
"21/01/2023 12:00 - 21/01/2023 13:00","CTA|SE","18231.00","18155.00"
"21/01/2023 13:00 - 21/01/2023 14:00","CTA|SE","18108.00","18139.00"
"21/01/2023 14:00 - 21/01/2023 15:00","CTA|SE","18422.00","18495.00"
"21/01/2023 15:00 - 21/01/2023 16:00","CTA|SE","18982.00","19193.00"
"21/01/2023 16:00 - 21/01/2023 17:00","CTA|SE","18950.00","19659.00"
"21/01/2023 17:00 - 21/01/2023 18:00","CTA|SE","18654.00","19512.00"
"21/01/2023 18:00 - 21/01/2023 19:00","CTA|SE","18229.00","19103.00"
"21/01/2023 19:00 - 21/01/2023 20:00","CTA|SE","17981.00","18643.00"
"21/01/2023 20:00 - 21/01/2023 21:00","CTA|SE","17479.00","18198.00"
"21/01/2023 21:00 - 21/01/2023 22:00","CTA|SE","17169.00","17755.00"
"21/01/2023 22:00 - 21/01/2023 23:00","CTA|SE","16935.00","17345.00"
"21/01/2023 23:00 - 22/01/2023 00:00","CTA|SE","16960.00","17168.00"
"22/01/2023 00:00 - 22/01/2023 01:00","CTA|SE","16855.00","16981.00"
"22/01/2023 01:00 - 22/01/2023 02:00","CTA|SE","16897.00","16889.00"
"22/01/2023 02:00 - 22/01/2023 03:00","CTA|SE","16775.00","16875.00"
"22/01/2023 03:00 - 22/01/2023 04:00","CTA|SE","16679.00","16942.00"
"22/01/2023 04:00 - 22/01/2023 05:00","CTA|SE","16966.00","17125.00"
"22/01/2023 05:00 - 22/01/2023 06:00","CTA|SE","17233.00","17508.00"
"22/01/2023 06:00 - 22/01/2023 07:00","CTA|SE","17436.00","17948.00"
"22/01/2023 07:00 - 22/01/2023 08:00","CTA|SE","17799.00","18419.00"
"22/01/2023 08:00 - 22/01/2023 09:00","CTA|SE","18504.00","18932.00"
"22/01/2023 09:00 - 22/01/2023 10:00","CTA|SE","18835.00","19293.00"
"22/01/2023 10:00 - 22/01/2023 11:00","CTA|SE","18594.00","19372.00"
"22/01/2023 11:00 - 22/01/2023 12:00","CTA|SE","18014.00","19291.00"
"22/01/2023 12:00 - 22/01/2023 13:00","CTA|SE","17823.00","19179.00"
"22/01/2023 13:00 - 22/01/2023 14:00","CTA|SE","18173.00","19216.00"
"22/01/2023 14:00 - 22/01/2023 15:00","CTA|SE","18503.00","19538.00"
"22/01/2023 15:00 - 22/01/2023 16:00","CTA|SE","19273.00","20120.00"
"22/01/2023 16:00 - 22/01/2023 17:00","CTA|SE","19522.00","20577.00"
"22/01/2023 17:00 - 22/01/2023 18:00","CTA|SE","19442.00","20447.00"
"22/01/2023 18:00 - 22/01/2023 19:00","CTA|SE","19050.00","20135.00"
"22/01/2023 19:00 - 22/01/2023 20:00","CTA|SE","18682.00","19678.00"
"22/01/2023 20:00 - 22/01/2023 21:00","CTA|SE","18101.00","19105.00"
"22/01/2023 21:00 - 22/01/2023 22:00","CTA|SE","17550.00","18492.00"
"22/01/2023 22:00 - 22/01/2023 23:00","CTA|SE","17061.00","17965.00"
"22/01/2023 23:00 - 23/01/2023 00:00","CTA|SE","16878.00","17315.00"
"23/01/2023 00:00 - 23/01/2023 01:00","CTA|SE","16738.00","17111.00"
"23/01/2023 01:00 - 23/01/2023 02:00","CTA|SE","17131.00","17092.00"
"23/01/2023 02:00 - 23/01/2023 03:00","CTA|SE","17392.00","17159.00"
"23/01/2023 03:00 - 23/01/2023 04:00","CTA|SE","17570.00","17444.00"
"23/01/2023 04:00 - 23/01/2023 05:00","CTA|SE","17946.00","18186.00"
"23/01/2023 05:00 - 23/01/2023 06:00","CTA|SE","19659.00","19776.00"
"23/01/2023 06:00 - 23/01/2023 07:00","CTA|SE","21144.00","21175.00"
"23/01/2023 07:00 - 23/01/2023 08:00","CTA|SE","21522.00","21540.00"
"23/01/2023 08:00 - 23/01/2023 09:00","CTA|SE","21323.00","21494.00"
"23/01/2023 09:00 - 23/01/2023 10:00","CTA|SE","21113.00","21474.00"
"23/01/2023 10:00 - 23/01/2023 11:00","CTA|SE","20876.00","21350.00"
"23/01/2023 11:00 - 23/01/2023 12:00","CTA|SE","20968.00","21193.00"
"23/01/2023 12:00 - 23/01/2023 13:00","CTA|SE","20789.00","20992.00"
"23/01/2023 13:00 - 23/01/2023 14:00","CTA|SE","20270.00","20961.00"
"23/01/2023 14:00 - 23/01/2023 15:00","CTA|SE","20741.00","21155.00"
"23/01/2023 15:00 - 23/01/2023 16:00","CTA|SE","21284.00","21414.00"
"23/01/2023 16:00 - 23/01/2023 17:00","CTA|SE","21264.00","21749.00"
"23/01/2023 17:00 - 23/01/2023 18:00","CTA|SE","20605.00","21382.00"
"23/01/2023 18:00 - 23/01/2023 19:00","CTA|SE","19983.00","20906.00"
"23/01/2023 19:00 - 23/01/2023 20:00","CTA|SE","19383.00","20338.00"
"23/01/2023 20:00 - 23/01/2023 21:00","CTA|SE","18834.00","19617.00"
"23/01/2023 21:00 - 23/01/2023 22:00","CTA|SE","18054.00","18776.00"
"23/01/2023 22:00 - 23/01/2023 23:00","CTA|SE","17443.00","17958.00"
"23/01/2023 23:00 - 24/01/2023 00:00","CTA|SE","16768.00","17328.00"
"24/01/2023 00:00 - 24/01/2023 01:00","CTA|SE","16393.00","17002.00"
"24/01/2023 01:00 - 24/01/2023 02:00","CTA|SE","16221.00","16829.00"
"24/01/2023 02:00 - 24/01/2023 03:00","CTA|SE","16153.00","16784.00"
"24/01/2023 03:00 - 24/01/2023 04:00","CTA|SE","16148.00","16916.00"
"24/01/2023 04:00 - 24/01/2023 05:00","CTA|SE","16562.00","17509.00"
"24/01/2023 05:00 - 24/01/2023 06:00","CTA|SE","17864.00","18931.00"
"24/01/2023 06:00 - 24/01/2023 07:00","CTA|SE","19290.00","20187.00"
"24/01/2023 07:00 - 24/01/2023 08:00","CTA|SE","19672.00","20379.00"
"24/01/2023 08:00 - 24/01/2023 09:00","CTA|SE","19370.00","20263.00"
"24/01/2023 09:00 - 24/01/2023 10:00","CTA|SE","19387.00","20198.00"
"24/01/2023 10:00 - 24/01/2023 11:00","CTA|SE","19185.00","20081.00"
"24/01/2023 11:00 - 24/01/2023 12:00","CTA|SE","18892.00","19930.00"
"24/01/2023 12:00 - 24/01/2023 13:00","CTA|SE","18729.00","19772.00"
"24/01/2023 13:00 - 24/01/2023 14:00","CTA|SE","18839.00","19720.00"
"24/01/2023 14:00 - 24/01/2023 15:00","CTA|SE","19136.00","19874.00"
"24/01/2023 15:00 - 24/01/2023 16:00","CTA|SE","19224.00","20090.00"
"24/01/2023 16:00 - 24/01/2023 17:00","CTA|SE","18842.00","20322.00"
"24/01/2023 17:00 - 24/01/2023 18:00","CTA|SE","18538.00","19926.00"
"24/01/2023 18:00 - 24/01/2023 19:00","CTA|SE","18092.00","19419.00"
"24/01/2023 19:00 - 24/01/2023 20:00","CTA|SE","18113.00","18792.00"
"24/01/2023 20:00 - 24/01/2023 21:00","CTA|SE","17518.00","18037.00"
"24/01/2023 21:00 - 24/01/2023 22:00","CTA|SE","16775.00","17173.00"
"24/01/2023 22:00 - 24/01/2023 23:00","CTA|SE","15523.00","16356.00"
"24/01/2023 23:00 - 25/01/2023 00:00","CTA|SE","15158.00","15608.00"
"25/01/2023 00:00 - 25/01/2023 01:00","CTA|SE","14933.00","15290.00"
"25/01/2023 01:00 - 25/01/2023 02:00","CTA|SE","15104.00","15140.00"
"25/01/2023 02:00 - 25/01/2023 03:00","CTA|SE","14992.00","15109.00"
"25/01/2023 03:00 - 25/01/2023 04:00","CTA|SE","15007.00","15277.00"
"25/01/2023 04:00 - 25/01/2023 05:00","CTA|SE","15526.00","15936.00"
"25/01/2023 05:00 - 25/01/2023 06:00","CTA|SE","17034.00","17452.00"
"25/01/2023 06:00 - 25/01/2023 07:00","CTA|SE","18633.00","18792.00"
"25/01/2023 07:00 - 25/01/2023 08:00","CTA|SE","18858.00","19044.00"
"25/01/2023 08:00 - 25/01/2023 09:00","CTA|SE","19023.00","18991.00"
"25/01/2023 09:00 - 25/01/2023 10:00","CTA|SE","19156.00","18995.00"
"25/01/2023 10:00 - 25/01/2023 11:00","CTA|SE","19301.00","18975.00"
"25/01/2023 11:00 - 25/01/2023 12:00","CTA|SE","19256.00","18916.00"
"25/01/2023 12:00 - 25/01/2023 13:00","CTA|SE","19058.00","18823.00"
"25/01/2023 13:00 - 25/01/2023 14:00","CTA|SE","19131.00","18807.00"
"25/01/2023 14:00 - 25/01/2023 15:00","CTA|SE","19432.00","18970.00"
"25/01/2023 15:00 - 25/01/2023 16:00","CTA|SE","19794.00","19215.00"
"25/01/2023 16:00 - 25/01/2023 17:00","CTA|SE","19857.00","19497.00"
"25/01/2023 17:00 - 25/01/2023 18:00","CTA|SE","19532.00","19144.00"
"25/01/2023 18:00 - 25/01/2023 19:00","CTA|SE","19385.00","18691.00"
"25/01/2023 19:00 - 25/01/2023 20:00","CTA|SE","18815.00","18119.00"
"25/01/2023 20:00 - 25/01/2023 21:00","CTA|SE","17887.00","17424.00"
"25/01/2023 21:00 - 25/01/2023 22:00","CTA|SE","17089.00","16615.00"
"25/01/2023 22:00 - 25/01/2023 23:00","CTA|SE","16571.00","15862.00"
"25/01/2023 23:00 - 26/01/2023 00:00","CTA|SE","16010.00","15438.00"
"26/01/2023 00:00 - 26/01/2023 01:00","CTA|SE","15449.00","15180.00"
"26/01/2023 01:00 - 26/01/2023 02:00","CTA|SE","14945.00","15092.00"
"26/01/2023 02:00 - 26/01/2023 03:00","CTA|SE","15060.00","15115.00"
"26/01/2023 03:00 - 26/01/2023 04:00","CTA|SE","14947.00","15325.00"
"26/01/2023 04:00 - 26/01/2023 05:00","CTA|SE","15217.00","16001.00"
"26/01/2023 05:00 - 26/01/2023 06:00","CTA|SE","17065.00","17514.00"
"26/01/2023 06:00 - 26/01/2023 07:00","CTA|SE","18957.00","18869.00"
"26/01/2023 07:00 - 26/01/2023 08:00","CTA|SE","18760.00","19168.00"
"26/01/2023 08:00 - 26/01/2023 09:00","CTA|SE","18709.00","19171.00"
"26/01/2023 09:00 - 26/01/2023 10:00","CTA|SE","19014.00","19202.00"
"26/01/2023 10:00 - 26/01/2023 11:00","CTA|SE","18729.00","19134.00"
"26/01/2023 11:00 - 26/01/2023 12:00","CTA|SE","18851.00","18990.00"
"26/01/2023 12:00 - 26/01/2023 13:00","CTA|SE","18512.00","18882.00"
"26/01/2023 13:00 - 26/01/2023 14:00","CTA|SE","18755.00","18935.00"
"26/01/2023 14:00 - 26/01/2023 15:00","CTA|SE","19072.00","19218.00"
"26/01/2023 15:00 - 26/01/2023 16:00","CTA|SE","19153.00","19620.00"
"26/01/2023 16:00 - 26/01/2023 17:00","CTA|SE","19222.00","20050.00"
"26/01/2023 17:00 - 26/01/2023 18:00","CTA|SE","18849.00","19805.00"
"26/01/2023 18:00 - 26/01/2023 19:00","CTA|SE","19166.00","19421.00"
"26/01/2023 19:00 - 26/01/2023 20:00","CTA|SE","18411.00","18926.00"
"26/01/2023 20:00 - 26/01/2023 21:00","CTA|SE","17963.00","18300.00"
"26/01/2023 21:00 - 26/01/2023 22:00","CTA|SE","17359.00","17573.00"
"26/01/2023 22:00 - 26/01/2023 23:00","CTA|SE","16591.00","16900.00"
"26/01/2023 23:00 - 27/01/2023 00:00","CTA|SE","16197.00","16611.00"
"27/01/2023 00:00 - 27/01/2023 01:00","CTA|SE","16002.00","16388.00"
"27/01/2023 01:00 - 27/01/2023 02:00","CTA|SE","15869.00","16344.00"
"27/01/2023 02:00 - 27/01/2023 03:00","CTA|SE","16142.00","16405.00"
"27/01/2023 03:00 - 27/01/2023 04:00","CTA|SE","16412.00","16670.00"
"27/01/2023 04:00 - 27/01/2023 05:00","CTA|SE","17192.00","17409.00"
"27/01/2023 05:00 - 27/01/2023 06:00","CTA|SE","18887.00","18963.00"
"27/01/2023 06:00 - 27/01/2023 07:00","CTA|SE","20456.00","20358.00"
"27/01/2023 07:00 - 27/01/2023 08:00","CTA|SE","20925.00","20681.00"
"27/01/2023 08:00 - 27/01/2023 09:00","CTA|SE","20540.00","20626.00"
"27/01/2023 09:00 - 27/01/2023 10:00","CTA|SE","19718.00","20442.00"
"27/01/2023 10:00 - 27/01/2023 11:00","CTA|SE","19029.00","20161.00"
"27/01/2023 11:00 - 27/01/2023 12:00","CTA|SE","18699.00","19823.00"
"27/01/2023 12:00 - 27/01/2023 13:00","CTA|SE","18750.00","19400.00"
"27/01/2023 13:00 - 27/01/2023 14:00","CTA|SE","18667.00","19250.00"
"27/01/2023 14:00 - 27/01/2023 15:00","CTA|SE","18781.00","19383.00"
"27/01/2023 15:00 - 27/01/2023 16:00","CTA|SE","19254.00","19894.00"
"27/01/2023 16:00 - 27/01/2023 17:00","CTA|SE","19694.00","20338.00"
"27/01/2023 17:00 - 27/01/2023 18:00","CTA|SE","19478.00","20064.00"
"27/01/2023 18:00 - 27/01/2023 19:00","CTA|SE","19111.00","19487.00"
"27/01/2023 19:00 - 27/01/2023 20:00","CTA|SE","17974.00","18833.00"
"27/01/2023 20:00 - 27/01/2023 21:00","CTA|SE","17310.00","18222.00"
"27/01/2023 21:00 - 27/01/2023 22:00","CTA|SE","16962.00","17619.00"
"27/01/2023 22:00 - 27/01/2023 23:00","CTA|SE","16331.00","17096.00"
